patch_id,s1_name,split,tile,row,col,labels
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_68_32,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_68_32,test,T34UDG,68,32,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_68_33,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_68_33,test,T34UDG,68,33,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_68_34,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_68_34,test,T34UDG,68,34,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_68_35,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_68_35,test,T34UDG,68,35,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_68_36,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_68_36,test,T34UDG,68,36,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_68_37,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_68_37,test,T34UDG,68,37,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_68_38,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_68_38,test,T34UDG,68,38,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_68_39,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_68_39,test,T34UDG,68,39,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_68_40,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_68_40,test,T34UDG,68,40,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_68_41,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_68_41,test,T34UDG,68,41,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_68_42,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_68_42,test,T34UDG,68,42,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_68_43,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_68_43,test,T34UDG,68,43,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_68_44,S1B_IW_GRDH_1SDV_20170722T162727_34UDG_68_44,test,T34UDG,68,44,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_68_45,S1B_IW_GRDH_1SDV_20170719T045054_34UDG_68_45,test,T34UDG,68,45,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_68_46,S1B_IW_GRDH_1SDV_20170719T045054_34UDG_68_46,test,T34UDG,68,46,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_68_47,S1B_IW_GRDH_1SDV_20170719T045054_34UDG_68_47,test,T34UDG,68,47,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_68_48,S1B_IW_GRDH_1SDV_20170719T045054_34UDG_68_48,test,T34UDG,68,48,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_68_49,S1B_IW_GRDH_1SDV_20170719T045054_34UDG_68_49,test,T34UDG,68,49,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_68_50,S1B_IW_GRDH_1SDV_20170719T045054_34UDG_68_50,test,T34UDG,68,50,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_68_51,S1B_IW_GRDH_1SDV_20170719T045054_34UDG_68_51,test,T34UDG,68,51,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_68_52,S1B_IW_GRDH_1SDV_20170719T045054_34UDG_68_52,test,T34UDG,68,52,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_68_53,S1B_IW_GRDH_1SDV_20170719T045054_34UDG_68_53,test,T34UDG,68,53,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_68_54,S1B_IW_GRDH_1SDV_20170719T045054_34UDG_68_54,test,T34UDG,68,54,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_68_55,S1B_IW_GRDH_1SDV_20170719T045054_34UDG_68_55,test,T34UDG,68,55,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_68_56,S1B_IW_GRDH_1SDV_20170719T045054_34UDG_68_56,test,T34UDG,68,56,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_68_57,S1B_IW_GRDH_1SDV_20170719T045054_34UDG_68_57,test,T34UDG,68,57,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_68_58,S1B_IW_GRDH_1SDV_20170719T045054_34UDG_68_58,test,T34UDG,68,58,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_00,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_69_0,train,T34UDG,69,0,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_01,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_69_1,train,T34UDG,69,1,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_02,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_69_2,train,T34UDG,69,2,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_03,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_69_3,train,T34UDG,69,3,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_04,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_69_4,train,T34UDG,69,4,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_05,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_69_5,train,T34UDG,69,5,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_06,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_69_6,train,T34UDG,69,6,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_07,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_69_7,train,T34UDG,69,7,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_08,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_69_8,train,T34UDG,69,8,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_09,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_69_9,train,T34UDG,69,9,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_10,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_69_10,train,T34UDG,69,10,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_11,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_69_11,train,T34UDG,69,11,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_12,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_69_12,train,T34UDG,69,12,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_13,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_69_13,validation,T34UDG,69,13,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_14,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_69_14,validation,T34UDG,69,14,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_15,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_69_15,validation,T34UDG,69,15,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_16,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_69_16,validation,T34UDG,69,16,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_17,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_69_17,validation,T34UDG,69,17,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_18,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_69_18,validation,T34UDG,69,18,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_19,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_69_19,validation,T34UDG,69,19,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_20,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_69_20,validation,T34UDG,69,20,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_21,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_69_21,validation,T34UDG,69,21,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_22,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_69_22,validation,T34UDG,69,22,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_23,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_69_23,validation,T34UDG,69,23,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_24,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_69_24,validation,T34UDG,69,24,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_25,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_69_25,validation,T34UDG,69,25,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_26,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_69_26,validation,T34UDG,69,26,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_27,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_69_27,validation,T34UDG,69,27,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_28,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_69_28,validation,T34UDG,69,28,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_29,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_69_29,validation,T34UDG,69,29,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_30,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_69_30,validation,T34UDG,69,30,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_31,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_69_31,validation,T34UDG,69,31,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_32,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_69_32,validation,T34UDG,69,32,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_33,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_69_33,validation,T34UDG,69,33,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_34,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_69_34,validation,T34UDG,69,34,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_35,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_69_35,validation,T34UDG,69,35,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_36,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_69_36,validation,T34UDG,69,36,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_37,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_69_37,validation,T34UDG,69,37,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_38,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_69_38,validation,T34UDG,69,38,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_39,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_69_39,validation,T34UDG,69,39,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_40,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_69_40,validation,T34UDG,69,40,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_41,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_69_41,validation,T34UDG,69,41,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_42,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_69_42,validation,T34UDG,69,42,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_43,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_69_43,validation,T34UDG,69,43,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_44,S1B_IW_GRDH_1SDV_20170722T162727_34UDG_69_44,validation,T34UDG,69,44,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_45,S1B_IW_GRDH_1SDV_20170719T045054_34UDG_69_45,validation,T34UDG,69,45,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_46,S1B_IW_GRDH_1SDV_20170719T045054_34UDG_69_46,validation,T34UDG,69,46,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_47,S1B_IW_GRDH_1SDV_20170719T045054_34UDG_69_47,validation,T34UDG,69,47,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_48,S1B_IW_GRDH_1SDV_20170719T045054_34UDG_69_48,validation,T34UDG,69,48,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_49,S1B_IW_GRDH_1SDV_20170719T045054_34UDG_69_49,validation,T34UDG,69,49,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_50,S1B_IW_GRDH_1SDV_20170719T045054_34UDG_69_50,validation,T34UDG,69,50,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_51,S1B_IW_GRDH_1SDV_20170719T045054_34UDG_69_51,validation,T34UDG,69,51,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_52,S1B_IW_GRDH_1SDV_20170719T045054_34UDG_69_52,validation,T34UDG,69,52,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_53,S1B_IW_GRDH_1SDV_20170719T045054_34UDG_69_53,validation,T34UDG,69,53,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_54,S1B_IW_GRDH_1SDV_20170719T045054_34UDG_69_54,validation,T34UDG,69,54,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_55,S1B_IW_GRDH_1SDV_20170719T045054_34UDG_69_55,validation,T34UDG,69,55,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_56,S1B_IW_GRDH_1SDV_20170719T045054_34UDG_69_56,validation,T34UDG,69,56,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_57,S1B_IW_GRDH_1SDV_20170719T045054_34UDG_69_57,validation,T34UDG,69,57,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_69_58,S1B_IW_GRDH_1SDV_20170719T045054_34UDG_69_58,validation,T34UDG,69,58,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_00,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_70_0,train,T34UDG,70,0,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_01,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_70_1,train,T34UDG,70,1,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_02,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_70_2,train,T34UDG,70,2,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_03,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_70_3,train,T34UDG,70,3,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_04,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_70_4,train,T34UDG,70,4,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_05,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_70_5,train,T34UDG,70,5,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_06,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_70_6,train,T34UDG,70,6,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_07,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_70_7,train,T34UDG,70,7,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_08,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_70_8,train,T34UDG,70,8,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_09,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_70_9,train,T34UDG,70,9,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_10,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_70_10,train,T34UDG,70,10,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_11,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_70_11,train,T34UDG,70,11,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_12,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_70_12,train,T34UDG,70,12,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_13,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_70_13,validation,T34UDG,70,13,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_14,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_70_14,validation,T34UDG,70,14,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_15,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_70_15,validation,T34UDG,70,15,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_16,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_70_16,validation,T34UDG,70,16,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_17,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_70_17,validation,T34UDG,70,17,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_18,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_70_18,validation,T34UDG,70,18,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_19,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_70_19,validation,T34UDG,70,19,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_20,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_70_20,validation,T34UDG,70,20,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_21,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_70_21,validation,T34UDG,70,21,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_22,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_70_22,validation,T34UDG,70,22,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_23,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_70_23,validation,T34UDG,70,23,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_24,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_70_24,validation,T34UDG,70,24,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_25,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_70_25,validation,T34UDG,70,25,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_26,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_70_26,validation,T34UDG,70,26,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_27,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_70_27,validation,T34UDG,70,27,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_28,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_70_28,validation,T34UDG,70,28,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_29,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_70_29,validation,T34UDG,70,29,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_30,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_70_30,validation,T34UDG,70,30,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_31,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_70_31,validation,T34UDG,70,31,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_32,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_70_32,validation,T34UDG,70,32,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_33,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_70_33,validation,T34UDG,70,33,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_34,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_70_34,validation,T34UDG,70,34,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_35,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_70_35,validation,T34UDG,70,35,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_36,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_70_36,validation,T34UDG,70,36,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_37,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_70_37,validation,T34UDG,70,37,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_38,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_70_38,validation,T34UDG,70,38,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_39,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_70_39,validation,T34UDG,70,39,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_40,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_70_40,validation,T34UDG,70,40,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_41,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_70_41,validation,T34UDG,70,41,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_42,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_70_42,validation,T34UDG,70,42,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_43,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_70_43,validation,T34UDG,70,43,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_44,S1B_IW_GRDH_1SDV_20170722T162727_34UDG_70_44,validation,T34UDG,70,44,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_45,S1B_IW_GRDH_1SDV_20170719T045054_34UDG_70_45,validation,T34UDG,70,45,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_46,S1B_IW_GRDH_1SDV_20170719T045054_34UDG_70_46,validation,T34UDG,70,46,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_47,S1B_IW_GRDH_1SDV_20170719T045054_34UDG_70_47,validation,T34UDG,70,47,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_48,S1B_IW_GRDH_1SDV_20170719T045054_34UDG_70_48,validation,T34UDG,70,48,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_49,S1B_IW_GRDH_1SDV_20170719T045054_34UDG_70_49,validation,T34UDG,70,49,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_50,S1B_IW_GRDH_1SDV_20170719T045054_34UDG_70_50,validation,T34UDG,70,50,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_51,S1B_IW_GRDH_1SDV_20170719T045054_34UDG_70_51,validation,T34UDG,70,51,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_52,S1B_IW_GRDH_1SDV_20170719T045054_34UDG_70_52,validation,T34UDG,70,52,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_53,S1B_IW_GRDH_1SDV_20170719T045054_34UDG_70_53,validation,T34UDG,70,53,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_54,S1B_IW_GRDH_1SDV_20170719T045054_34UDG_70_54,validation,T34UDG,70,54,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_55,S1B_IW_GRDH_1SDV_20170719T045054_34UDG_70_55,validation,T34UDG,70,55,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_56,S1B_IW_GRDH_1SDV_20170719T045054_34UDG_70_56,validation,T34UDG,70,56,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_57,S1B_IW_GRDH_1SDV_20170719T045054_34UDG_70_57,validation,T34UDG,70,57,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_58,S1B_IW_GRDH_1SDV_20170719T045054_34UDG_70_58,validation,T34UDG,70,58,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_70_59,S1B_IW_GRDH_1SDV_20170719T045054_34UDG_70_59,validation,T34UDG,70,59,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_71_00,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_71_0,train,T34UDG,71,0,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_71_01,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_71_1,train,T34UDG,71,1,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_71_02,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_71_2,train,T34UDG,71,2,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_71_03,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_71_3,train,T34UDG,71,3,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_71_04,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_71_4,train,T34UDG,71,4,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_71_05,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_71_5,train,T34UDG,71,5,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_71_06,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_71_6,train,T34UDG,71,6,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_71_07,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_71_7,train,T34UDG,71,7,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_71_08,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_71_8,train,T34UDG,71,8,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_71_09,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_71_9,train,T34UDG,71,9,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_71_10,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_71_10,train,T34UDG,71,10,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_71_11,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_71_11,train,T34UDG,71,11,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_71_12,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_71_12,train,T34UDG,71,12,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_71_13,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_71_13,validation,T34UDG,71,13,Marine waters
S2A_MSIL2A_20170720T100031_N9999_R122_T34UDG_71_14,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_71_14,validation,T34UDG,71,14,Marine waters
